Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
107897,Apple Airpods,1.0,428.82,11/22/19 07:39,"349 Park St, Atlanta, GA 22060"
155038,Macbook Pro Laptop,1.0,810.09,10/26/19 04:36,"329 3rd St, San Francisco, CA 25563"
138038,LG Washing Machine,1.0,473.13,11/17/19 14:01,"383 Cedar St, Denver, CO 82888"
150897,Google Phone,1.0,159.71,08/20/19 13:03,"499 Cedar St, Chicago, IL 58989"
103199,Wired Headphones,1.0,1715.33,05/15/19 15:45,"666 Pine St, Chicago, IL 76932"
150022,iPhone,1.0,773.95,06/05/19 11:09,"279 1st St, San Francisco, CA 84484"
161600,Wired Headphones,2.0,312.15,11/12/19 13:06,"162 1st St, Denver, CO 66950"
188926,Wired Headphones,1.0,1008.7,09/25/19 22:33,"178 Main St, Los Angeles, CA 92044"
124111,27in FHD Monitor,1.0,595.09,09/15/19 06:22,"724 Cedar St, Denver, CO 81410"
151553,Samsung TV,3.0,391.18,09/25/19 08:40,"110 Maple St, Seattle, WA 84642"
148795,Google Phone,1.0,146.96,09/11/19 23:53,"764 Elm St, San Francisco, CA 76667"
180399,Apple Airpods,1.0,792.77,07/06/19 04:19,"433 3rd St, San Francisco, CA 38087"
185177,iPhone,2.0,1806.4,11/25/19 20:05,"954 Maple St, Seattle, WA 98587"
141400,USB-C Charging Cable,2.0,154.48,04/16/19 04:24,"980 Elm St, San Francisco, CA 59683"
168860,Apple Airpods,2.0,1465.06,03/28/19 20:18,"800 Maple St, Chicago, IL 81631"
110196,Macbook Pro Laptop,1.0,1725.39,12/05/19 09:16,"273 Oak St, Denver, CO 64671"
130924,Lightning Charging Cable,1.0,747.9,04/25/19 19:14,"673 Elm St, Boston, MA 98202"
103743,Bose SoundSport Headphones,1.0,1923.22,03/22/19 07:29,"896 1st St, San Francisco, CA 39913"
140239,Google Phone,1.0,759.34,10/07/19 09:21,"917 3rd St, San Francisco, CA 94465"
124945,Lightning Charging Cable,1.0,1276.28,06/13/19 22:09,"403 Main St, Atlanta, GA 66988"
104090,LG Washing Machine,1.0,314.36,04/23/19 14:15,"947 3rd St, Boston, MA 28774"
127387,Macbook Pro Laptop,1.0,770.59,07/25/19 22:32,"671 Maple St, Dallas, TX 23570"
161517,AA Batteries (4-pack),3.0,331.7,07/17/19 03:00,"967 2nd St, Dallas, TX 73840"
189744,20in Monitor,1.0,904.5,02/06/19 23:04,"547 3rd St, Boston, MA 87679"
155965,34in Ultrawide Monitor,1.0,1182.78,08/27/19 02:00,"868 Main St, Atlanta, GA 46226"
185447,34in Ultrawide Monitor,1.0,1392.75,06/23/19 04:01,"739 Park St, Los Angeles, CA 21328"
172976,20in Monitor,3.0,1555.78,07/27/19 16:00,"576 Elm St, Atlanta, GA 18675"
111231,34in Ultrawide Monitor,2.0,681.28,07/09/19 20:38,"901 Oak St, Miami, FL 62060"
195733,LG Washing Machine,1.0,1731.3,07/29/19 19:32,"670 2nd St, Chicago, IL 92694"
143769,Bose SoundSport Headphones,1.0,1564.77,08/25/19 19:07,"528 Oak St, Miami, FL 23430"
159330,iPhone,1.0,1025.28,11/07/19 17:12,"363 Oak St, Seattle, WA 84104"
100997,Google Phone,2.0,1317.34,06/28/19 16:08,"756 1st St, Miami, FL 30008"
145177,USB-C Charging Cable,3.0,1468.03,12/22/19 19:05,"369 Main St, Dallas, TX 46747"
118676,,2.0,1708.18,11/30/19 22:29,"643 Elm St, Boston, MA 75015"
164818,Samsung TV,1.0,1504.77,04/23/19 19:44,"609 Maple St, Denver, CO 81920"
107176,,1.0,710.29,01/10/19 09:57,"356 Maple St, Boston, MA 91597"
138051,Samsung TV,1.0,494.18,09/01/19 05:45,"633 Elm St, Seattle, WA 39591"
102124,Wired Headphones,1.0,1938.95,07/29/19 08:41,"541 3rd St, New York, NY 26564"
136744,USB-C Charging Cable,1.0,574.19,12/16/19 00:53,"528 Park St, Dallas, TX 91410"
117116,ThinkPad Laptop,1.0,989.31,02/25/19 00:45,"262 Oak St, Denver, CO 37281"
175705,AA Batteries (4-pack),1.0,764.1,05/13/19 15:41,"192 2nd St, Chicago, IL 90491"
170097,,2.0,204.18,09/04/19 07:12,"565 Cedar St, Los Angeles, CA 58270"
118715,LG Washing Machine,1.0,1266.22,10/28/19 00:58,"634 Main St, San Francisco, CA 61286"
186426,ThinkPad Laptop,1.0,361.74,08/17/19 15:44,"179 Cedar St, Dallas, TX 22902"
111025,20in Monitor,2.0,474.81,10/14/19 19:16,"526 3rd St, Dallas, TX 67703"
149485,ThinkPad Laptop,1.0,525.98,11/06/19 12:26,"485 Elm St, Miami, FL 74347"
112683,ThinkPad Laptop,5.0,597.51,09/25/19 03:37,"918 3rd St, Miami, FL 68771"
129756,Samsung TV,5.0,32.01,05/05/19 12:16,"866 Park St, San Francisco, CA 71889"
165839,ThinkPad Laptop,1.0,168.61,09/04/19 03:26,"128 Elm St, San Francisco, CA 18676"
156879,20in Monitor,1.0,1948.97,10/21/19 01:08,"677 Maple St, New York, NY 55303"
186078,Google Phone,1.0,97.69,06/03/19 16:38,"140 Elm St, San Francisco, CA 34909"
190622,Wired Headphones,1.0,234.32,07/15/19 05:26,"928 2nd St, Dallas, TX 73161"
172153,Apple Airpods,1.0,1049.48,05/16/19 08:46,"248 2nd St, Denver, CO 63727"
197029,20in Monitor,1.0,762.56,05/17/19 01:44,"433 Oak St, Boston, MA 30226"
116167,Macbook Pro Laptop,2.0,1916.66,09/20/19 18:32,"379 3rd St, Chicago, IL 55521"
184292,20in Monitor,1.0,301.73,12/17/19 19:07,"902 2nd St, Atlanta, GA 60725"
114037,Wired Headphones,2.0,1054.45,12/02/19 04:39,"341 Park St, San Francisco, CA 76801"
114974,34in Ultrawide Monitor,4.0,955.57,03/19/19 18:53,"875 Main St, Chicago, IL 43110"
197225,Macbook Pro Laptop,1.0,1064.22,06/02/19 03:57,"572 1st St, Atlanta, GA 93148"
171713,AA Batteries (4-pack),1.0,1457.54,09/15/19 02:01,"372 Main St, Seattle, WA 94487"
139015,USB-C Charging Cable,1.0,1393.6,05/29/19 06:19,"665 Elm St, New York, NY 86013"
186173,iPhone,3.0,462.16,05/12/19 18:42,"936 Elm St, New York, NY 98102"
192308,ThinkPad Laptop,1.0,613.57,07/20/19 01:36,"115 Maple St, Dallas, TX 41285"
105400,Macbook Pro Laptop,1.0,1676.11,10/29/19 09:25,"649 Oak St, Miami, FL 12443"
105580,34in Ultrawide Monitor,1.0,656.25,08/07/19 06:33,"409 Oak St, Boston, MA 85477"
137569,LG Washing Machine,1.0,1362.3,10/30/19 12:47,"455 Elm St, Los Angeles, CA 51609"
153205,AA Batteries (4-pack),1.0,295.99,10/09/19 13:51,"997 Oak St, Atlanta, GA 80493"
129605,Samsung TV,1.0,1696.57,06/18/19 03:35,"476 3rd St, Los Angeles, CA 85176"
146009,Samsung TV,1.0,155.95,06/17/19 05:45,"970 Main St, Miami, FL 50790"
180731,27in FHD Monitor,1.0,309.69,11/09/19 16:48,"724 Maple St, Los Angeles, CA 66880"
165642,LG Washing Machine,1.0,1512.92,12/13/19 13:49,"972 Park St, Chicago, IL 74764"
192364,LG Washing Machine,2.0,1298.71,03/06/19 20:04,"764 Park St, Boston, MA 28317"
103404,USB-C Charging Cable,1.0,639.77,04/11/19 08:35,"574 3rd St, Seattle, WA 45711"
181638,ThinkPad Laptop,1.0,234.59,07/02/19 10:15,"422 Main St, Los Angeles, CA 38763"
130215,Macbook Pro Laptop,1.0,1298.68,04/09/19 18:31,"545 2nd St, Boston, MA 49421"
140484,LG Washing Machine,1.0,995.38,11/26/19 07:52,"678 3rd St, Chicago, IL 89723"
146116,LG Washing Machine,3.0,1325.77,03/22/19 03:21,"608 Elm St, Atlanta, GA 26765"
139293,AA Batteries (4-pack),1.0,1395.72,11/26/19 10:38,"988 1st St, Denver, CO 79683"
171923,LG Washing Machine,1.0,1685.31,08/15/19 04:48,"697 Pine St, Seattle, WA 22492"
144036,Wired Headphones,1.0,178.56,05/04/19 20:22,"335 Main St, Atlanta, GA 31332"
195784,LG Washing Machine,1.0,1755.05,01/17/19 02:19,"219 Main St, Denver, CO 34502"
119455,Samsung TV,1.0,856.7,12/25/19 23:01,"834 Pine St, Los Angeles, CA 98481"
134296,USB-C Charging Cable,1.0,1601.24,07/11/19 21:05,"819 2nd St, Seattle, WA 73185"
121348,34in Ultrawide Monitor,1.0,480.44,12/27/19 04:03,"532 3rd St, Los Angeles, CA 73514"
117349,AA Batteries (4-pack),2.0,1927.81,05/16/19 15:30,"931 Maple St, Dallas, TX 89559"
156950,Wired Headphones,1.0,545.75,04/17/19 06:29,"670 Elm St, Boston, MA 18840"
188864,Lightning Charging Cable,1.0,1495.67,09/02/19 21:05,"540 Park St, Miami, FL 56630"
109854,20in Monitor,1.0,1110.79,12/13/19 19:06,"526 Pine St, Los Angeles, CA 47422"
193711,Macbook Pro Laptop,2.0,221.97,12/09/19 08:40,"806 Cedar St, Denver, CO 71106"
123437,ThinkPad Laptop,2.0,1612.05,04/07/19 13:07,"280 Elm St, Seattle, WA 12282"
107758,,1.0,754.91,07/05/19 23:52,"412 1st St, Denver, CO 50350"
100045,AA Batteries (4-pack),1.0,1429.36,07/30/19 21:12,"204 2nd St, Boston, MA 51611"
174822,27in FHD Monitor,4.0,1952.5,04/25/19 06:16,"160 Main St, Denver, CO 74010"
104747,AA Batteries (4-pack),1.0,933.9,03/30/19 00:49,"712 1st St, Chicago, IL 21610"
144788,AA Batteries (4-pack),1.0,1939.87,06/13/19 11:08,"679 Elm St, Dallas, TX 69076"
127289,LG Washing Machine,2.0,924.94,02/28/19 06:32,"188 1st St, Miami, FL 34865"
180840,Wired Headphones,4.0,1873.51,05/12/19 02:28,"687 Pine St, Los Angeles, CA 43697"
193551,Bose SoundSport Headphones,1.0,1833.78,04/13/19 02:55,"604 Pine St, Atlanta, GA 14078"
184977,Samsung TV,4.0,1477.31,09/12/19 20:37,"852 Maple St, Dallas, TX 20055"
145752,Macbook Pro Laptop,1.0,668.88,07/11/19 07:16,"443 3rd St, Denver, CO 62870"
101778,Bose SoundSport Headphones,1.0,980.79,05/04/19 22:49,"579 1st St, Boston, MA 83096"
175446,Lightning Charging Cable,1.0,370.31,11/08/19 06:36,"999 2nd St, Chicago, IL 34885"
154911,Samsung TV,2.0,991.44,06/09/19 14:08,"947 Cedar St, Dallas, TX 66844"
151048,Macbook Pro Laptop,1.0,560.14,12/28/19 18:03,"774 3rd St, Dallas, TX 36107"
144112,,1.0,62.13,08/13/19 06:48,"625 Cedar St, New York, NY 43007"
142816,iPhone,two,1050.76,08/11/19 02:14,"590 1st St, San Francisco, CA 99738"
194350,Google Phone,2.0,1472.47,05/26/19 17:25,"678 Park St, Boston, MA 56409"
103646,ThinkPad Laptop,1.0,990.63,03/04/19 19:43,"457 Park St, Miami, FL 34165"
133268,Apple Airpods,1.0,469.95,06/08/19 04:46,"886 1st St, Atlanta, GA 93257"
158985,Bose SoundSport Headphones,1.0,102.6,07/12/19 21:45,"890 1st St, San Francisco, CA 72713"
112211,USB-C Charging Cable,2.0,1575.87,01/02/19 02:42,"893 Main St, Dallas, TX 47863"
182093,20in Monitor,1.0,1880.6,11/12/19 15:42,"838 3rd St, Los Angeles, CA 90760"
173401,34in Ultrawide Monitor,1.0,1151.55,05/08/19 01:47,"962 Maple St, Dallas, TX 11971"
180974,34in Ultrawide Monitor,1.0,979.17,10/10/19 12:15,"108 Pine St, Chicago, IL 17196"
134866,ThinkPad Laptop,1.0,1447.85,07/31/19 20:39,"357 2nd St, Atlanta, GA 21827"
146111,Lightning Charging Cable,1.0,269.0,10/08/19 04:04,"340 2nd St, Miami, FL 36882"
175752,AA Batteries (4-pack),1.0,1748.22,12/17/19 08:09,"621 2nd St, San Francisco, CA 68950"
183446,Samsung TV,1.0,1840.29,02/03/19 14:11,"573 Elm St, Los Angeles, CA 72774"
118240,20in Monitor,4.0,648.1,02/26/19 01:37,"531 Oak St, Los Angeles, CA 70949"
113580,Lightning Charging Cable,1.0,1333.31,12/04/19 00:26,"896 Park St, Boston, MA 60707"
116995,iPhone,1.0,761.32,12/20/19 02:45,"794 Maple St, Dallas, TX 53941"
173588,34in Ultrawide Monitor,1.0,250.06,05/20/19 15:37,"572 Park St, Boston, MA 41013"
197309,AA Batteries (4-pack),1.0,234.88,01/20/19 16:33,"867 Park St, San Francisco, CA 81607"
110857,Bose SoundSport Headphones,2.0,,01/08/19 10:01,"837 3rd St, San Francisco, CA 47534"
154327,Lightning Charging Cable,5.0,1512.86,08/26/19 13:04,"625 Pine St, New York, NY 51090"
199930,Bose SoundSport Headphones,4.0,671.15,05/21/19 00:25,"916 Pine St, Los Angeles, CA 13692"
144783,Apple Airpods,3.0,1812.18,08/24/19 02:25,"981 Cedar St, San Francisco, CA 51265"
187870,iPhone,4.0,462.52,09/27/19 15:03,"581 Maple St, Denver, CO 84058"
176815,Samsung TV,4.0,1153.56,08/19/19 20:24,"286 2nd St, Denver, CO 91418"
109387,Lightning Charging Cable,1.0,1494.11,04/28/19 09:32,"230 1st St, New York, NY 40424"
142425,USB-C Charging Cable,1.0,528.92,01/21/19 19:29,"528 2nd St, Dallas, TX 17487"
160531,Lightning Charging Cable,1.0,98.1,03/01/19 06:49,"708 Oak St, Atlanta, GA 24621"
124220,USB-C Charging Cable,3.0,743.6,08/15/19 07:05,"908 Pine St, Chicago, IL 30907"
118414,20in Monitor,1.0,1461.57,05/30/19 23:08,"845 3rd St, Los Angeles, CA 78164"
165807,34in Ultrawide Monitor,2.0,979.19,02/06/19 22:55,"190 Main St, San Francisco, CA 22855"
157589,Macbook Pro Laptop,1.0,228.22,10/22/19 09:45,"925 Main St, Atlanta, GA 60948"
184861,AA Batteries (4-pack),1.0,1480.24,07/24/19 22:04,"140 Maple St, Dallas, TX 36670"
136820,Google Phone,1.0,1735.28,06/27/19 11:04,"966 Oak St, New York, NY 24494"
186623,34in Ultrawide Monitor,1.0,1668.38,12/17/19 16:33,"805 Park St, New York, NY 63410"
134019,Apple Airpods,4.0,123.62,11/30/19 19:31,"792 Park St, Seattle, WA 12191"
116473,iPhone,2.0,1403.85,10/18/19 02:07,"786 1st St, Miami, FL 73141"
103736,Samsung TV,3.0,1030.37,03/15/19 21:39,"602 Oak St, San Francisco, CA 77330"
178038,Samsung TV,1.0,1483.21,03/18/19 07:12,"736 Oak St, Seattle, WA 19401"
163593,Apple Airpods,1.0,997.11,08/31/19 10:41,"481 Cedar St, Denver, CO 47007"
100639,Apple Airpods,1.0,1002.79,09/18/19 14:53,"927 Park St, Los Angeles, CA 37984"
183482,Google Phone,1.0,1165.9,04/29/19 12:25,"266 Oak St, San Francisco, CA 85136"
146815,Samsung TV,1.0,1939.07,04/03/19 14:08,"230 1st St, Atlanta, GA 88756"
182641,Lightning Charging Cable,2.0,14.35,02/02/19 18:24,"600 2nd St, New York, NY 70384"
122007,Macbook Pro Laptop,1.0,441.51,02/12/19 02:31,"282 Main St, Seattle, WA 41285"
132675,34in Ultrawide Monitor,3.0,883.01,04/12/19 10:37,"782 Pine St, Miami, FL 95890"
101080,AA Batteries (4-pack),1.0,1245.65,09/27/19 00:18,"759 2nd St, Seattle, WA 44177"
199454,USB-C Charging Cable,1.0,775.6,05/29/19 01:54,"130 Main St, Atlanta, GA 51735"
103212,Macbook Pro Laptop,1.0,322.24,11/05/19 03:05,"213 Park St, Dallas, TX 58442"
176422,34in Ultrawide Monitor,2.0,1587.6,10/19/19 03:30,"847 Maple St, Chicago, IL 56272"
121494,Samsung TV,1.0,524.28,12/18/19 11:06,"490 Elm St, New York, NY 83957"
115330,USB-C Charging Cable,4.0,188.74,06/26/19 22:19,"627 Maple St, Los Angeles, CA 27663"
196556,iPhone,2.0,197.53,01/04/19 07:09,"407 Oak St, Dallas, TX 52052"
132963,Lightning Charging Cable,1.0,207.88,01/26/19 15:21,"350 Maple St, Los Angeles, CA 99358"
157987,Samsung TV,1.0,752.87,01/09/19 01:05,"573 Park St, Dallas, TX 83538"
177975,Bose SoundSport Headphones,,395.52,10/08/19 22:56,"964 Maple St, Seattle, WA 10813"
177000,Wired Headphones,4.0,645.5,10/22/19 14:11,"366 Park St, Seattle, WA 37535"
105965,ThinkPad Laptop,1.0,1135.47,01/10/19 00:34,"396 2nd St, Dallas, TX 22503"
177120,Google Phone,1.0,1449.92,08/07/19 08:38,"191 Pine St, Boston, MA 43553"
108254,Apple Airpods,1.0,241.76,09/28/19 11:49,"804 Oak St, New York, NY 82390"
175012,Google Phone,1.0,523.24,06/06/19 10:30,"718 Cedar St, Miami, FL 71458"
166555,27in FHD Monitor,1.0,375.33,06/12/19 15:28,"628 1st St, Chicago, IL 83956"
104096,Samsung TV,1.0,422.49,09/01/19 11:15,"994 Main St, Atlanta, GA 61280"
188847,Apple Airpods,1.0,624.84,06/14/19 09:45,"505 Elm St, Boston, MA 76629"
107711,Samsung TV,1.0,1421.69,01/26/19 11:05,"253 Main St, Dallas, TX 76184"
132577,USB-C Charging Cable,1.0,37.5,11/03/19 16:34,"743 Oak St, Chicago, IL 27392"
152703,20in Monitor,1.0,680.03,06/20/19 12:38,"810 3rd St, Los Angeles, CA 16195"
126924,Lightning Charging Cable,1.0,593.28,11/29/19 16:55,"816 1st St, San Francisco, CA 49556"
172328,27in FHD Monitor,2.0,698.26,07/17/19 18:06,"722 Park St, San Francisco, CA 69828"
109984,Samsung TV,,1394.56,11/12/19 13:02,"414 2nd St, Chicago, IL 42617"
107111,Bose SoundSport Headphones,1.0,1041.19,08/26/19 19:38,"320 Main St, New York, NY 52697"
129722,27in FHD Monitor,1.0,1241.04,02/28/19 19:44,"326 Elm St, Miami, FL 73193"
171028,Lightning Charging Cable,1.0,1906.65,01/27/19 09:11,"338 3rd St, Seattle, WA 43773"
115779,20in Monitor,1.0,927.2,01/26/19 11:43,"236 2nd St, Atlanta, GA 44106"
102395,ThinkPad Laptop,1.0,1907.27,08/12/19 12:44,"535 2nd St, Dallas, TX 25576"
143923,ThinkPad Laptop,2.0,447.63,03/18/19 19:17,"832 Maple St, Miami, FL 63715"
159300,Google Phone,1.0,1929.65,04/16/19 15:56,"706 Main St, Atlanta, GA 71189"
142192,iPhone,2.0,895.97,10/31/19 18:38,"567 Main St, Boston, MA 53565"
188160,20in Monitor,2.0,1422.33,12/05/19 01:01,"695 Pine St, Miami, FL 86068"
101780,Lightning Charging Cable,1.0,1646.54,11/26/19 14:17,"870 Main St, Seattle, WA 27136"
150278,Samsung TV,1.0,1340.73,01/10/19 05:13,"464 Elm St, Boston, MA 79899"
172999,AA Batteries (4-pack),4.0,1421.33,11/28/19 04:15,"595 Maple St, Miami, FL 54524"
126014,27in FHD Monitor,1.0,1911.02,05/04/19 10:09,"291 Maple St, Los Angeles, CA 18395"
137190,Google Phone,2.0,935.89,09/17/19 02:00,"851 3rd St, Atlanta, GA 82202"
154418,20in Monitor,1.0,518.41,09/14/19 06:36,
135447,iPhone,1.0,594.47,05/08/19 22:51,"152 Elm St, San Francisco, CA 17959"
119056,Google Phone,1.0,686.07,02/10/19 21:40,"166 3rd St, Chicago, IL 71066"
117905,Apple Airpods,1.0,241.8,09/18/19 20:22,"881 Elm St, Seattle, WA 66894"
102631,Apple Airpods,1.0,118.67,10/03/19 16:08,"567 Maple St, Seattle, WA 66652"
116738,Bose SoundSport Headphones,1.0,712.76,05/22/19 15:47,"578 2nd St, Miami, FL 40674"
154182,Google Phone,1.0,1247.56,08/01/19 02:24,"602 Cedar St, Chicago, IL 75744"
193101,ThinkPad Laptop,2.0,1933.95,10/10/19 18:35,"358 Main St, Dallas, TX 65074"
103591,Samsung TV,2.0,1544.74,07/20/19 14:35,"293 1st St, Chicago, IL 79113"
190134,Google Phone,1.0,1874.8,11/24/19 19:46,"536 Pine St, San Francisco, CA 30171"
185825,27in FHD Monitor,1.0,1097.68,06/15/19 05:56,"327 1st St, Los Angeles, CA 28859"
193265,20in Monitor,1.0,754.49,09/18/19 23:02,"142 Elm St, Denver, CO 51377"
108584,iPhone,2.0,548.96,11/28/19 09:22,"455 2nd St, Boston, MA 22020"
166422,34in Ultrawide Monitor,2.0,1718.29,09/03/19 10:44,"271 Park St, Seattle, WA 50834"
190828,Wired Headphones,1.0,672.35,02/01/19 19:30,"798 1st St, Los Angeles, CA 67858"
109416,ThinkPad Laptop,1.0,1761.35,06/21/19 03:34,"907 3rd St, Seattle, WA 57093"
184728,Apple Airpods,5.0,493.87,06/25/19 12:07,"958 2nd St, Boston, MA 87398"
167592,Lightning Charging Cable,3.0,24.33,01/10/19 01:19,"125 Main St, New York, NY 96537"
168879,Bose SoundSport Headphones,3.0,172.64,10/02/19 18:50,"288 2nd St, Miami, FL 43104"
128176,Bose SoundSport Headphones,1.0,626.68,07/18/19 17:10,"551 Maple St, Boston, MA 48811"
118688,ThinkPad Laptop,1.0,858.41,03/10/19 01:59,"730 Elm St, Los Angeles, CA 12826"
121309,Bose SoundSport Headphones,1.0,1099.18,07/18/19 15:35,"514 1st St, Seattle, WA 23128"
137321,AA Batteries (4-pack),1.0,574.66,06/04/19 18:39,"524 Pine St, Atlanta, GA 29227"
136818,LG Washing Machine,1.0,241.98,05/22/19 05:09,"622 Cedar St, Dallas, TX 86328"
185195,27in FHD Monitor,1.0,546.7,07/01/19 01:54,"384 Main St, Denver, CO 83714"
142853,Lightning Charging Cable,1.0,1790.89,12/09/19 13:36,"190 3rd St, Boston, MA 15373"
155746,Macbook Pro Laptop,1.0,1311.07,06/10/19 10:52,"878 Park St, San Francisco, CA 55388"
120011,AA Batteries (4-pack),2.0,1164.22,03/21/19 11:38,"375 1st St, Los Angeles, CA 72600"
196124,Google Phone,1.0,679.53,03/01/19 01:04,"420 3rd St, Miami, FL 23674"
121730,Wired Headphones,1.0,975.93,06/30/19 20:47,"748 Elm St, Dallas, TX 35622"
166177,27in FHD Monitor,3.0,1134.88,07/04/19 07:17,"654 1st St, Chicago, IL 40645"
125475,Wired Headphones,4.0,859.92,01/19/19 23:39,"183 Oak St, Seattle, WA 79655"
170897,ThinkPad Laptop,1.0,1140.92,11/14/19 17:17,"283 Maple St, Atlanta, GA 77127"
169963,LG Washing Machine,1.0,1245.66,05/01/19 23:04,"886 Elm St, San Francisco, CA 79427"
140134,Macbook Pro Laptop,1.0,1142.5,12/24/19 20:17,"807 Elm St, Denver, CO 39756"
183816,iPhone,1.0,1654.07,08/24/19 04:38,"887 Elm St, Denver, CO 56722"
104478,Bose SoundSport Headphones,1.0,1704.45,02/07/19 18:51,"176 Cedar St, Dallas, TX 71730"
104606,Apple Airpods,1.0,810.72,03/14/19 11:55,"841 1st St, New York, NY 41722"
104429,Samsung TV,1.0,1247.84,06/15/19 08:15,"431 Main St, Atlanta, GA 65834"
128853,ThinkPad Laptop,1.0,1050.88,06/23/19 12:25,"545 Main St, Seattle, WA 43147"
137695,Samsung TV,1.0,665.75,07/05/19 09:48,"794 Oak St, Los Angeles, CA 66183"
121801,AA Batteries (4-pack),1.0,174.32,06/21/19 12:44,"691 Cedar St, Boston, MA 13427"
169310,ThinkPad Laptop,1.0,1752.79,04/17/19 10:04,"871 Maple St, Chicago, IL 47182"
183279,Samsung TV,1.0,1567.76,11/29/19 07:45,"295 Cedar St, San Francisco, CA 44612"
127892,Lightning Charging Cable,1.0,750.7,02/01/19 11:01,"312 Oak St, Atlanta, GA 50052"
116600,Lightning Charging Cable,1.0,180.59,06/14/19 19:30,"517 Elm St, Boston, MA 65543"
138622,LG Washing Machine,1.0,1857.17,01/08/19 01:21,"275 Cedar St, Miami, FL 28633"
193346,Bose SoundSport Headphones,1.0,1207.47,03/29/19 19:05,"703 Pine St, Denver, CO 34947"
177123,Samsung TV,1.0,1244.35,11/21/19 17:50,"482 Maple St, Dallas, TX 13393"
179397,ThinkPad Laptop,1.0,629.25,12/02/19 20:48,"675 Cedar St, Boston, MA 73865"
128231,AA Batteries (4-pack),1.0,869.34,10/18/19 18:18,"346 3rd St, Los Angeles, CA 10060"
178590,AA Batteries (4-pack),3.0,1933.07,12/21/19 13:32,"563 2nd St, San Francisco, CA 43731"
120605,20in Monitor,4.0,564.1,08/22/19 00:21,
105506,LG Washing Machine,4.0,514.8,12/26/19 13:04,"540 Maple St, Miami, FL 97480"
143262,Wired Headphones,1.0,704.4,10/11/19 07:08,"974 Cedar St, Chicago, IL 23024"
161768,Bose SoundSport Headphones,1.0,994.88,03/01/19 07:30,"285 Main St, Los Angeles, CA 58227"
162948,Macbook Pro Laptop,1.0,1689.42,01/15/19 12:01,"471 Park St, San Francisco, CA 43034"
185674,iPhone,1.0,688.69,11/14/19 00:43,"226 Main St, Boston, MA 46115"
126898,LG Washing Machine,1.0,1073.66,09/26/19 12:14,"771 Park St, Denver, CO 79403"
136741,20in Monitor,1.0,55.24,07/05/19 05:22,
124509,Wired Headphones,1.0,1916.36,04/22/19 10:11,"478 Main St, Los Angeles, CA 49096"
195221,Macbook Pro Laptop,4.0,1417.13,08/31/19 00:26,"679 Main St, Chicago, IL 74328"
182667,Google Phone,1.0,759.26,08/25/19 05:47,"790 Cedar St, Dallas, TX 92828"
158942,20in Monitor,2.0,1839.35,03/03/19 15:20,"343 Oak St, Chicago, IL 49413"
194645,ThinkPad Laptop,1.0,1260.81,01/10/19 11:41,"687 Elm St, New York, NY 36641"
150955,AA Batteries (4-pack),1.0,1765.62,01/25/19 21:12,"365 Elm St, New York, NY 87208"
180739,34in Ultrawide Monitor,1.0,1075.7,12/04/19 17:14,"516 1st St, Miami, FL 96856"
199701,Google Phone,1.0,1761.4,01/17/19 10:04,"963 Elm St, Chicago, IL 37295"
193498,Samsung TV,1.0,716.55,12/03/19 06:45,"505 1st St, Denver, CO 31638"
195479,Wired Headphones,1.0,1060.5,07/21/19 00:20,"571 Cedar St, New York, NY 34776"
150151,Wired Headphones,1.0,933.34,01/31/19 12:42,"879 1st St, New York, NY 39660"
175351,20in Monitor,1.0,369.57,10/15/19 18:12,"855 1st St, Chicago, IL 90883"
159076,iPhone,1.0,253.51,12/20/19 04:57,"584 1st St, New York, NY 41535"
199771,iPhone,1.0,1927.7,09/29/19 17:25,"288 3rd St, Dallas, TX 39447"
157287,Macbook Pro Laptop,1.0,877.97,12/31/19 01:10,"311 Cedar St, San Francisco, CA 23452"
117156,iPhone,1.0,1262.18,02/14/19 02:49,"214 3rd St, Seattle, WA 27133"
163471,Macbook Pro Laptop,1.0,738.86,01/05/19 16:30,"869 Park St, Chicago, IL 86949"
126673,Lightning Charging Cable,2.0,1877.36,02/15/19 23:31,"244 Maple St, Chicago, IL 82798"
176060,iPhone,1.0,1879.85,05/07/19 15:06,"115 3rd St, Boston, MA 23132"
162188,Samsung TV,1.0,1870.05,07/15/19 14:36,"222 Cedar St, Boston, MA 66497"
136365,34in Ultrawide Monitor,1.0,89.65,11/26/19 07:43,"804 Oak St, Denver, CO 67251"
147403,Apple Airpods,1.0,930.32,08/20/19 13:41,"122 1st St, Miami, FL 82690"
165930,Macbook Pro Laptop,1.0,992.06,09/09/19 19:11,"252 Maple St, New York, NY 41537"
114662,Wired Headphones,1.0,732.76,02/26/19 12:28,"987 2nd St, Dallas, TX 28571"
143555,27in FHD Monitor,1.0,446.11,10/18/19 17:57,"870 Main St, Atlanta, GA 13417"
137170,Wired Headphones,1.0,1821.77,,"984 Main St, Boston, MA 98702"
121509,Apple Airpods,1.0,32.04,03/26/19 05:47,"568 Cedar St, New York, NY 56953"
145924,ThinkPad Laptop,1.0,1104.13,08/12/19 08:01,"285 Maple St, Miami, FL 66864"
105004,27in FHD Monitor,2.0,1521.38,07/14/19 11:58,"172 Oak St, Chicago, IL 37829"
151897,34in Ultrawide Monitor,1.0,370.13,08/02/19 02:41,"323 Pine St, Atlanta, GA 37829"
