OrderID,Product,Quantity,Price,OrderDate,Address,Hour,DayOfWeek,Year,Month,Sales,City,State,ZipCode,Category,CumulativeSales,Rolling7DaySales,Region,OrderValueCategory,IsBundle,Season
162632,Lightning Charging Cable,1,1621.66,2019-12-21 15:53:00,"356 Oak St, New York, NY 19284",15,Saturday,2019,12,1621.66,New York,NY,19284,Accessory,196699685.8100008,6700.539999999998,Northeast,Medium,False,Winter
132824,Bose SoundSport Headphones,1,385.23,2019-12-21 16:05:00,"830 Cedar St, Miami, FL 78746",16,Saturday,2019,12,385.23,Miami,FL,78746,Audio,196700071.0400008,5685.689999999998,South,Low,False,Winter
128730,Google Phone,2,46.69,2019-12-21 16:07:00,"699 Cedar St, New York, NY 81399",16,Saturday,2019,12,93.38,New York,NY,81399,Phone,196700164.4200008,4810.259999999998,Northeast,Low,False,Winter
156686,Lightning Charging Cable,1,1127.73,2019-12-21 16:09:00,"915 Elm St, New York, NY 47065",16,Saturday,2019,12,1127.73,New York,NY,47065,Accessory,196701292.15000078,4544.239999999998,Northeast,Medium,False,Winter
173440,Lightning Charging Cable,1,1176.19,2019-12-21 16:22:00,"758 Maple St, Dallas, TX 68710",16,Saturday,2019,12,1176.19,Dallas,TX,68710,Accessory,196705751.10000077,5680.059999999999,South,Medium,False,Winter
164432,Samsung TV,2,1710.21,2019-12-21 16:40:00,"839 1st St, New York, NY 80421",16,Saturday,2019,12,3420.42,New York,NY,80421,Other,196710690.79000077,9398.64,Northeast,Medium,False,Winter
170396,34in Ultrawide Monitor,1,1847.2,2019-12-21 16:45:00,"262 Park St, Los Angeles, CA 23834",16,Saturday,2019,12,1847.2,Los Angeles,CA,23834,Computer & Display,196712537.99000075,10149.709999999997,West,Medium,False,Winter
113355,iPhone,1,1875.15,2019-12-21 16:52:00,"861 Main St, Miami, FL 29495",16,Saturday,2019,12,1875.15,Miami,FL,29495,Phone,196714413.14000076,11894.199999999999,South,Medium,False,Winter
157996,Samsung TV,1,1266.14,2019-12-21 16:55:00,"194 Elm St, Los Angeles, CA 63805",16,Saturday,2019,12,1266.14,Los Angeles,CA,63805,Other,196715858.02000076,11283.109999999999,West,Medium,False,Winter
177075,Wired Headphones,1,1187.96,2019-12-21 17:03:00,"547 3rd St, Dallas, TX 59704",17,Saturday,2019,12,1187.96,Dallas,TX,59704,Audio,196719365.82000077,8675.029999999999,South,Medium,False,Winter
187682,Samsung TV,2,1795.25,2019-12-21 17:17:00,"659 Maple St, Dallas, TX 67627",17,Saturday,2019,12,3590.5,Dallas,TX,67627,Other,196722956.32000077,10418.329999999998,South,Medium,False,Winter
178435,Macbook Pro Laptop,1,498.59,2019-12-21 17:27:00,"342 Park St, Miami, FL 15639",17,Saturday,2019,12,498.59,Miami,FL,15639,Computer & Display,196723505.71000078,8913.829999999998,South,Low,False,Winter
108180,LG Washing Machine,1,528.37,2019-12-21 17:57:00,"555 1st St, Dallas, TX 79851",17,Saturday,2019,12,528.37,Dallas,TX,79851,Other,196729260.45000076,9894.63,South,Low,False,Winter
115970,iPhone,1,1996.91,2019-12-21 18:12:00,"280 Park St, Miami, FL 93203",18,Saturday,2019,12,1996.91,Miami,FL,93203,Phone,196731257.36000076,8301.039999999999,South,Medium,False,Winter
171401,34in Ultrawide Monitor,1,877.4,2019-12-21 18:17:00,"567 Maple St, Dallas, TX 46082",18,Saturday,2019,12,877.4,Dallas,TX,46082,Computer & Display,196732804.53000078,9298.82,South,Low,False,Winter
118118,Bose SoundSport Headphones,1,281.4,2019-12-21 18:29:00,"449 Maple St, New York, NY 92582",18,Saturday,2019,12,281.4,New York,NY,92582,Audio,196737665.06000078,6407.699999999998,Northeast,Low,False,Winter
120058,Google Phone,3,1927.67,2019-12-21 18:49:00,"998 Pine St, Miami, FL 36051",18,Saturday,2019,12,5783.01,Miami,FL,36051,Phone,196746673.82000077,13307.91,South,High,False,Winter
167193,27in FHD Monitor,1,765.27,2019-12-21 18:55:00,"704 Pine St, Miami, FL 35543",18,Saturday,2019,12,765.27,Miami,FL,35543,Computer & Display,196747439.09000078,13563.299999999997,South,Low,False,Winter
197545,AA Batteries (4-pack),2,1186.67,2019-12-21 18:57:00,"149 1st St, Dallas, TX 66008",18,Saturday,2019,12,2373.34,Dallas,TX,66008,Accessory,196749812.43000078,14322.699999999999,South,Medium,False,Winter
194579,Apple Airpods,2,546.43,2019-12-21 19:29:00,"152 Maple St, New York, NY 48616",19,Saturday,2019,12,1092.86,New York,NY,48616,Audio,196755982.16000083,9308.339999999998,Northeast,Medium,False,Winter
100864,Samsung TV,2,1234.29,2019-12-21 19:31:00,"210 1st St, Miami, FL 21254",19,Saturday,2019,12,2468.58,Miami,FL,21254,Other,196758450.74000084,11011.649999999998,South,Medium,False,Winter
122882,AA Batteries (4-pack),1,854.67,2019-12-21 20:01:00,"198 3rd St, Los Angeles, CA 32849",20,Saturday,2019,12,854.67,Los Angeles,CA,32849,Accessory,196760460.98000082,8322.809999999998,West,Low,False,Winter
128997,Wired Headphones,1,1438.97,2019-12-21 20:03:00,"525 Cedar St, San Francisco, CA 52150",20,Saturday,2019,12,1438.97,San Francisco,CA,52150,Audio,196761899.95000082,8354.169999999998,West,Medium,False,Winter
123127,ThinkPad Laptop,1,767.52,2019-12-21 20:18:00,"345 3rd St, San Francisco, CA 23324",20,Saturday,2019,12,767.52,San Francisco,CA,23324,Computer & Display,196764942.55000085,8960.39,West,Low,False,Winter
163001,LG Washing Machine,1,418.38,2019-12-21 20:26:00,"716 Park St, New York, NY 92639",20,Saturday,2019,12,418.38,New York,NY,92639,Other,196765360.93000084,6910.189999999998,Northeast,Low,False,Winter
141889,LG Washing Machine,1,1043.51,2019-12-21 20:39:00,"393 Main St, Miami, FL 12576",20,Saturday,2019,12,1043.51,Miami,FL,12576,Other,196766404.44000083,7806.909999999998,South,Medium,False,Winter
164099,AA Batteries (4-pack),1,390.92,2019-12-21 20:40:00,"878 3rd St, Dallas, TX 83753",20,Saturday,2019,12,390.92,Dallas,TX,83753,Accessory,196766795.36000082,7189.049999999998,South,Low,False,Winter
157230,Wired Headphones,1,955.07,2019-12-21 20:49:00,"596 1st St, Los Angeles, CA 25463",20,Saturday,2019,12,955.07,Los Angeles,CA,25463,Audio,196768280.33000082,6380.379999999998,West,Low,False,Winter
161867,27in FHD Monitor,1,678.02,2019-12-21 20:49:00,"977 Elm St, Dallas, TX 55564",20,Saturday,2019,12,678.02,Dallas,TX,55564,Computer & Display,196768958.35000083,4783.319999999998,South,Low,False,Winter
146073,USB-C Charging Cable,1,1737.02,2019-12-21 21:04:00,"105 2nd St, Los Angeles, CA 49864",21,Saturday,2019,12,1737.02,Los Angeles,CA,49864,Accessory,196773785.16000083,7380.7199999999975,West,Medium,False,Winter
170142,Google Phone,1,1000.5,2019-12-21 21:06:00,"527 Park St, Los Angeles, CA 56600",21,Saturday,2019,12,1000.5,Los Angeles,CA,56600,Phone,196774785.66000083,7990.299999999997,West,Medium,False,Winter
148486,20in Monitor,1,1382.19,2019-12-21 21:06:00,"791 1st St, Miami, FL 72665",21,Saturday,2019,12,1382.19,Miami,FL,72665,Computer & Display,196776167.85000083,8842.589999999997,South,Medium,False,Winter
149171,Lightning Charging Cable,1,1835.02,2019-12-21 21:18:00,"236 Pine St, Dallas, TX 12177",21,Saturday,2019,12,1835.02,Dallas,TX,12177,Accessory,196778002.87000084,9722.539999999997,South,Medium,False,Winter
163112,Lightning Charging Cable,2,282.15,2019-12-21 21:30:00,"382 Oak St, New York, NY 12564",21,Saturday,2019,12,564.3,New York,NY,12564,Accessory,196787319.38000086,13534.219999999998,Northeast,Low,False,Winter
152834,ThinkPad Laptop,1,42.27,2019-12-21 21:30:00,"472 3rd St, New York, NY 82543",21,Saturday,2019,12,42.27,New York,NY,82543,Computer & Display,196787361.65000087,12575.989999999998,Northeast,Low,False,Winter
182252,Apple Airpods,1,1466.88,2019-12-21 21:35:00,"579 Oak St, Miami, FL 64520",21,Saturday,2019,12,1466.88,Miami,FL,64520,Audio,196789493.25000086,11490.38,South,Medium,False,Winter
187712,Samsung TV,1,417.22,2019-12-21 21:42:00,"964 Oak St, Los Angeles, CA 34860",21,Saturday,2019,12,417.22,Los Angeles,CA,34860,Other,196789910.47000086,10117.579999999998,West,Low,False,Winter
119265,Apple Airpods,2,644.33,2019-12-21 21:53:00,"473 Maple St, Dallas, TX 14766",21,Saturday,2019,12,1288.66,Dallas,TX,14766,Audio,196791199.13000086,8918.64,South,Medium,False,Winter
132487,Google Phone,1,279.19,2019-12-21 21:54:00,"152 Park St, San Francisco, CA 23810",21,Saturday,2019,12,279.19,San Francisco,CA,23810,Phone,196791478.32000086,4723.239999999998,West,Low,False,Winter
139117,Apple Airpods,2,1881.09,2019-12-21 22:16:00,"970 Oak St, New York, NY 87821",22,Saturday,2019,12,3762.18,New York,NY,87821,Audio,196801734.20000088,11823.729999999998,Northeast,Medium,False,Winter
148493,ThinkPad Laptop,1,1149.18,2019-12-21 22:22:00,"949 Park St, Los Angeles, CA 14537",22,Saturday,2019,12,1149.18,Los Angeles,CA,14537,Computer & Display,196802883.3800009,11684.249999999998,West,Medium,False,Winter
122143,USB-C Charging Cable,2,1400.93,2019-12-21 22:30:00,"685 3rd St, San Francisco, CA 26424",22,Saturday,2019,12,2801.86,San Francisco,CA,26424,Accessory,196806536.5900009,14953.189999999999,West,Medium,False,Winter
164945,34in Ultrawide Monitor,1,53.66,2019-12-21 22:46:00,"766 Maple St, Miami, FL 59592",22,Saturday,2019,12,53.66,Miami,FL,59592,Computer & Display,196807617.4700009,10100.669999999998,South,Low,False,Winter
128873,27in FHD Monitor,1,1499.44,2019-12-21 22:58:00,"905 Main St, Los Angeles, CA 18530",22,Saturday,2019,12,1499.44,Los Angeles,CA,18530,Computer & Display,196811536.3600009,8652.979999999998,West,Medium,False,Winter
114759,iPhone,3,1197.71,2019-12-21 23:07:00,"978 Elm St, San Francisco, CA 74894",23,Saturday,2019,12,3593.13,San Francisco,CA,74894,Phone,196815129.4900009,11394.759999999998,West,Medium,False,Winter
167624,Apple Airpods,1,1127.37,2019-12-22 00:13:00,"916 1st St, Miami, FL 77195",0,Sunday,2019,12,1127.37,Miami,FL,77195,Audio,196824690.3100009,8353.979999999998,South,Medium,False,Winter
132728,iPhone,1,1327.53,2019-12-22 00:14:00,"194 Maple St, San Francisco, CA 22779",0,Sunday,2019,12,1327.53,San Francisco,CA,22779,Phone,196826017.8400009,7757.4699999999975,West,Medium,False,Winter
165335,USB-C Charging Cable,1,926.96,2019-12-22 00:18:00,"149 Pine St, Los Angeles, CA 66492",0,Sunday,2019,12,926.96,Los Angeles,CA,66492,Accessory,196826944.8000009,7963.589999999998,West,Low,False,Winter
147337,Google Phone,2,1970.72,2019-12-22 00:28:00,"350 Cedar St, San Francisco, CA 37560",0,Sunday,2019,12,3941.44,San Francisco,CA,37560,Phone,196832783.57000092,11834.8,West,Medium,False,Winter
144941,iPhone,1,1288.84,2019-12-22 00:33:00,"445 Cedar St, Miami, FL 18492",0,Sunday,2019,12,1288.84,Miami,FL,18492,Phone,196834072.41000092,12063.949999999997,South,Medium,False,Winter
136297,USB-C Charging Cable,1,303.02,2019-12-22 00:48:00,"169 Pine St, San Francisco, CA 78163",0,Sunday,2019,12,303.02,San Francisco,CA,78163,Accessory,196835786.52000093,9768.679999999998,West,Low,False,Winter
151294,AA Batteries (4-pack),1,439.87,2019-12-22 00:50:00,"137 Maple St, San Francisco, CA 12005",0,Sunday,2019,12,439.87,San Francisco,CA,12005,Accessory,196836226.39000094,9281.589999999998,West,Low,False,Winter
171469,20in Monitor,2,1156.7,2019-12-22 01:18:00,"188 2nd St, Dallas, TX 84062",1,Sunday,2019,12,2313.4,Dallas,TX,84062,Computer & Display,196842907.66000095,8835.249999999998,South,Medium,False,Winter
102945,AA Batteries (4-pack),2,1176.61,2019-12-22 01:22:00,"671 1st St, Miami, FL 96389",1,Sunday,2019,12,2353.22,Miami,FL,96389,Accessory,196846814.88000095,11331.379999999997,South,Medium,False,Winter
166808,iPhone,1,341.04,2019-12-22 01:30:00,"946 Pine St, Los Angeles, CA 91912",1,Sunday,2019,12,341.04,Los Angeles,CA,91912,Phone,196855037.75000095,14453.519999999999,West,Low,False,Winter
166026,Macbook Pro Laptop,1,1815.9,2019-12-22 01:31:00,"232 Pine St, Los Angeles, CA 26795",1,Sunday,2019,12,1815.9,Los Angeles,CA,26795,Computer & Display,196856853.65000096,16259.389999999998,West,Medium,False,Winter
147590,34in Ultrawide Monitor,1,749.22,2019-12-22 01:35:00,"669 Main St, New York, NY 36191",1,Sunday,2019,12,749.22,New York,NY,36191,Computer & Display,196857602.87000096,14695.209999999997,Northeast,Low,False,Winter
130262,Apple Airpods,3,1019.56,2019-12-22 01:50:00,"623 1st St, Miami, FL 98653",1,Sunday,2019,12,3058.68,Miami,FL,98653,Audio,196863934.560001,15875.249999999998,South,Medium,False,Winter
150773,Lightning Charging Cable,1,1916.39,2019-12-22 02:03:00,"928 Park St, Miami, FL 83212",2,Sunday,2019,12,1916.39,Miami,FL,83212,Accessory,196865850.95000097,11154.239999999998,South,Medium,False,Winter
120059,Lightning Charging Cable,1,1916.73,2019-12-22 02:30:00,"357 Oak St, Los Angeles, CA 29268",2,Sunday,2019,12,1916.73,Los Angeles,CA,29268,Accessory,196868365.76000097,11512.109999999997,West,Medium,False,Winter
140549,Macbook Pro Laptop,3,113.82,2019-12-22 02:37:00,"858 2nd St, San Francisco, CA 78096",2,Sunday,2019,12,341.46,San Francisco,CA,78096,Computer & Display,196868707.22000098,11104.349999999999,West,Low,False,Winter
198509,34in Ultrawide Monitor,1,858.14,2019-12-22 02:46:00,"816 Park St, Los Angeles, CA 40595",2,Sunday,2019,12,858.14,Los Angeles,CA,40595,Computer & Display,196871832.450001,5383.419999999998,West,Low,False,Winter
129917,Macbook Pro Laptop,1,656.07,2019-12-22 03:00:00,"989 Pine St, Dallas, TX 11551",3,Sunday,2019,12,656.07,Dallas,TX,11551,Computer & Display,196874168.030001,5290.059999999999,South,Low,False,Winter
107990,iPhone,1,1741.58,2019-12-22 03:07:00,"876 Main St, Dallas, TX 85594",3,Sunday,2019,12,1741.58,Dallas,TX,85594,Phone,196876185.47000104,5441.809999999998,South,Medium,False,Winter
159736,iPhone,1,261.69,2019-12-22 03:09:00,"551 Maple St, New York, NY 77216",3,Sunday,2019,12,261.69,New York,NY,77216,Phone,196876447.16000104,5472.8499999999985,Northeast,Low,False,Winter
148751,Bose SoundSport Headphones,1,913.05,2019-12-22 03:11:00,"272 Park St, New York, NY 49431",3,Sunday,2019,12,913.05,New York,NY,49431,Audio,196877360.21000105,5527.759999999998,Northeast,Low,False,Winter
144699,USB-C Charging Cable,2,1142.96,2019-12-22 03:26:00,"522 Main St, Dallas, TX 48631",3,Sunday,2019,12,2285.92,Dallas,TX,48631,Accessory,196883193.37000105,9681.409999999998,South,Medium,False,Winter
122270,Lightning Charging Cable,1,491.5,2019-12-22 03:28:00,"773 3rd St, San Francisco, CA 29210",3,Sunday,2019,12,491.5,San Francisco,CA,29210,Accessory,196883684.87000105,9516.839999999998,West,Low,False,Winter
193521,Wired Headphones,1,1943.18,2019-12-22 03:35:00,"120 2nd St, Dallas, TX 45436",3,Sunday,2019,12,1943.18,Dallas,TX,45436,Audio,196885909.63000107,9724.159999999998,South,Medium,False,Winter
116258,iPhone,1,1587.86,2019-12-22 03:37:00,"578 Oak St, San Francisco, CA 11019",3,Sunday,2019,12,1587.86,San Francisco,CA,11019,Phone,196887497.49000108,11050.329999999998,West,Medium,False,Winter
181648,Samsung TV,1,1961.58,2019-12-22 03:39:00,"576 1st St, New York, NY 82612",3,Sunday,2019,12,1961.58,New York,NY,82612,Other,196889459.0700011,12098.859999999997,Northeast,Medium,False,Winter
146053,Macbook Pro Laptop,2,1165.68,2019-12-22 04:04:00,"174 Maple St, New York, NY 90328",4,Sunday,2019,12,2331.36,New York,NY,90328,Computer & Display,196902039.81000113,18354.94,Northeast,Medium,False,Winter
180066,27in FHD Monitor,1,1987.35,2019-12-22 04:08:00,"226 Oak St, Miami, FL 13463",4,Sunday,2019,12,1987.35,Miami,FL,13463,Computer & Display,196904027.16000113,20060.709999999995,South,Medium,False,Winter
130471,AA Batteries (4-pack),1,1557.92,2019-12-22 04:15:00,"229 Oak St, New York, NY 10395",4,Sunday,2019,12,1557.92,New York,NY,10395,Accessory,196907080.69000113,19583.2,Northeast,Medium,False,Winter
155495,AA Batteries (4-pack),2,1468.23,2019-12-22 04:18:00,"472 Cedar St, Los Angeles, CA 56595",4,Sunday,2019,12,2936.46,Los Angeles,CA,56595,Accessory,196913377.67000115,13669.219999999998,West,Medium,False,Winter
165978,Samsung TV,2,1979.33,2019-12-22 04:29:00,"171 Pine St, Los Angeles, CA 23815",4,Sunday,2019,12,3958.66,Los Angeles,CA,23815,Other,196918598.39000115,14571.23,West,Medium,False,Winter
121774,Wired Headphones,1,892.58,2019-12-22 04:29:00,"348 2nd St, Miami, FL 24909",4,Sunday,2019,12,892.58,Miami,FL,24909,Audio,196919490.97000116,13968.199999999999,South,Low,False,Winter
138331,Macbook Pro Laptop,2,261.52,2019-12-22 04:31:00,"475 Elm St, Dallas, TX 33875",4,Sunday,2019,12,523.04,Dallas,TX,33875,Computer & Display,196920014.01000115,12933.319999999998,South,Low,False,Winter
192326,USB-C Charging Cable,1,321.22,2019-12-22 04:36:00,"284 Maple St, San Francisco, CA 55974",4,Sunday,2019,12,321.22,San Francisco,CA,55974,Accessory,196920335.23000115,13177.099999999997,West,Low,False,Winter
144251,Apple Airpods,1,1354.87,2019-12-22 04:47:00,"468 Main St, New York, NY 73690",4,Sunday,2019,12,1354.87,New York,NY,73690,Audio,196923130.76000115,9753.089999999998,Northeast,Medium,False,Winter
106653,20in Monitor,1,1855.26,2019-12-22 04:51:00,"195 Cedar St, New York, NY 53349",4,Sunday,2019,12,1855.26,New York,NY,53349,Computer & Display,196924986.02000114,10346.289999999999,Northeast,Medium,False,Winter
109329,Bose SoundSport Headphones,1,1922.64,2019-12-22 04:56:00,"376 Elm St, Miami, FL 84003",4,Sunday,2019,12,1922.64,Miami,FL,84003,Audio,196926908.66000113,8310.269999999999,South,Medium,False,Winter
160558,Bose SoundSport Headphones,1,197.55,2019-12-22 04:57:00,"680 2nd St, Dallas, TX 77187",4,Sunday,2019,12,197.55,Dallas,TX,77187,Audio,196927106.21000114,7615.239999999998,South,Low,False,Winter
164310,ThinkPad Laptop,1,1370.01,2019-12-22 05:08:00,"861 3rd St, Los Angeles, CA 45031",5,Sunday,2019,12,1370.01,Los Angeles,CA,45031,Computer & Display,196931893.12000114,11557.89,West,Medium,False,Winter
168359,34in Ultrawide Monitor,1,912.35,2019-12-22 05:13:00,"306 Cedar St, New York, NY 79326",5,Sunday,2019,12,912.35,New York,NY,79326,Computer & Display,196932805.47000113,11029.58,Northeast,Low,False,Winter
138913,AA Batteries (4-pack),2,1278.79,2019-12-22 05:16:00,"444 Cedar St, Los Angeles, CA 98672",5,Sunday,2019,12,2557.58,Los Angeles,CA,98672,Accessory,196935363.05000114,12232.289999999999,West,Medium,False,Winter
106784,USB-C Charging Cable,4,1702.4,2019-12-22 05:43:00,"367 Pine St, Miami, FL 91448",5,Sunday,2019,12,6809.6,Miami,FL,91448,Accessory,196951588.30000114,24482.09,South,High,False,Winter
104536,Bose SoundSport Headphones,1,1039.13,2019-12-22 05:48:00,"886 Maple St, San Francisco, CA 56017",5,Sunday,2019,12,1039.13,San Francisco,CA,56017,Audio,196952627.43000114,20734.309999999998,West,Medium,False,Winter
125698,Bose SoundSport Headphones,1,635.51,2019-12-22 06:00:00,"343 Oak St, Los Angeles, CA 70207",6,Sunday,2019,12,635.51,Los Angeles,CA,70207,Audio,196954634.66000113,19271.61,West,Low,False,Winter
151608,Lightning Charging Cable,2,408.69,2019-12-22 06:11:00,"981 1st St, New York, NY 87289",6,Sunday,2019,12,817.38,New York,NY,87289,Accessory,196960345.62000114,8757.319999999998,Northeast,Low,False,Winter
161275,Lightning Charging Cable,3,1574.65,2019-12-22 06:13:00,"887 3rd St, Miami, FL 91240",6,Sunday,2019,12,4723.950000000001,Miami,FL,91240,Accessory,196965069.57000113,12442.14,South,Medium,False,Winter
152524,LG Washing Machine,1,115.41,2019-12-22 06:20:00,"223 1st St, Los Angeles, CA 14532",6,Sunday,2019,12,115.41,Los Angeles,CA,14532,Other,196967690.4700011,11155.189999999999,West,Low,False,Winter
148190,Wired Headphones,1,1068.06,2019-12-22 06:23:00,"128 3rd St, Los Angeles, CA 27539",6,Sunday,2019,12,1068.06,Los Angeles,CA,27539,Audio,196968758.5300011,10317.749999999998,West,Medium,False,Winter
116345,Lightning Charging Cable,1,1852.6,2019-12-22 06:25:00,"798 3rd St, Los Angeles, CA 10691",6,Sunday,2019,12,1852.6,Los Angeles,CA,10691,Accessory,196970611.1300011,11082.89,West,Medium,False,Winter
141042,Apple Airpods,2,438.75,2019-12-22 06:27:00,"642 Elm St, New York, NY 72546",6,Sunday,2019,12,877.5,New York,NY,72546,Audio,196971488.6300011,11143.009999999998,Northeast,Low,False,Winter
103585,LG Washing Machine,1,1774.79,2019-12-22 06:36:00,"422 Maple St, Dallas, TX 59303",6,Sunday,2019,12,1774.79,Dallas,TX,59303,Other,196973263.4200011,8193.849999999999,South,Medium,False,Winter
122903,Lightning Charging Cable,1,323.77,2019-12-22 06:41:00,"457 Pine St, New York, NY 48422",6,Sunday,2019,12,323.77,New York,NY,48422,Accessory,196973587.1900011,6552.609999999998,Northeast,Low,False,Winter
181900,Bose SoundSport Headphones,1,313.13,2019-12-22 06:46:00,"414 Maple St, New York, NY 15143",6,Sunday,2019,12,313.13,New York,NY,15143,Audio,196974618.7600011,6928.289999999998,Northeast,Low,False,Winter
157754,20in Monitor,1,585.45,2019-12-22 06:54:00,"830 2nd St, Los Angeles, CA 35561",6,Sunday,2019,12,585.45,Los Angeles,CA,35561,Computer & Display,196979000.96000108,7512.329999999999,West,Low,False,Winter
153950,iPhone,3,354.76,2019-12-22 07:02:00,"753 Park St, New York, NY 48449",7,Sunday,2019,12,1064.28,New York,NY,48449,Phone,196980065.24000108,6801.819999999999,Northeast,Medium,False,Winter
160443,Google Phone,1,1632.49,2019-12-22 07:03:00,"236 Pine St, San Francisco, CA 68799",7,Sunday,2019,12,1632.49,San Francisco,CA,68799,Phone,196981697.7300011,8110.539999999998,West,Medium,False,Winter
135675,Apple Airpods,2,1765.38,2019-12-22 07:18:00,"230 Cedar St, Dallas, TX 90669",7,Sunday,2019,12,3530.76,Dallas,TX,90669,Audio,196985311.65000108,10692.89,South,Medium,False,Winter
154363,Wired Headphones,5,1358.05,2019-12-22 07:21:00,"807 1st St, New York, NY 25033",7,Sunday,2019,12,6790.25,New York,NY,25033,Audio,196992101.90000108,14435.759999999998,Northeast,High,False,Winter
137104,USB-C Charging Cable,1,660.63,2019-12-22 07:51:00,"662 2nd St, Los Angeles, CA 68018",7,Sunday,2019,12,660.63,Los Angeles,CA,68018,Accessory,196993761.92000106,14760.96,West,Low,False,Winter
186193,Bose SoundSport Headphones,1,107.91,2019-12-22 08:04:00,"293 Elm St, Miami, FL 17521",8,Sunday,2019,12,107.91,Miami,FL,17521,Audio,196996669.34000105,14971.609999999999,South,Low,False,Winter
115257,ThinkPad Laptop,1,700.51,2019-12-22 08:15:00,"779 Park St, Los Angeles, CA 13114",8,Sunday,2019,12,700.51,Los Angeles,CA,13114,Computer & Display,196998101.49000102,12789.839999999998,West,Low,False,Winter
113227,Bose SoundSport Headphones,2,1254.27,2019-12-22 08:19:00,"122 3rd St, Miami, FL 39194",8,Sunday,2019,12,2508.54,Miami,FL,39194,Audio,197000610.030001,8508.129999999997,South,Medium,False,Winter
158579,Apple Airpods,1,883.86,2019-12-22 08:24:00,"364 Pine St, New York, NY 38812",8,Sunday,2019,12,883.86,New York,NY,38812,Audio,197006336.61000103,12574.689999999999,Northeast,Low,False,Winter
196093,Apple Airpods,1,968.82,2019-12-22 08:28:00,"228 1st St, Miami, FL 73437",8,Sunday,2019,12,968.82,Miami,FL,73437,Audio,197007305.43000102,10743.999999999998,South,Low,False,Winter
172522,USB-C Charging Cable,2,1552.01,2019-12-22 08:29:00,"160 Elm St, San Francisco, CA 27892",8,Sunday,2019,12,3104.02,San Francisco,CA,27892,Accessory,197010409.45000103,13740.109999999999,West,Medium,False,Winter
163654,34in Ultrawide Monitor,1,946.74,2019-12-22 08:41:00,"592 1st St, Dallas, TX 69433",8,Sunday,2019,12,946.74,Dallas,TX,69433,Computer & Display,197011356.19000104,13955.21,South,Low,False,Winter
195697,20in Monitor,3,1760.67,2019-12-22 08:48:00,"647 3rd St, San Francisco, CA 44414",8,Sunday,2019,12,5282.01,San Francisco,CA,44414,Computer & Display,197016774.07000104,16164.039999999997,West,High,False,Winter
166761,Lightning Charging Cable,1,532.69,2019-12-22 08:53:00,"667 Elm St, San Francisco, CA 96229",8,Sunday,2019,12,532.69,San Francisco,CA,96229,Accessory,197017306.76000103,11854.009999999998,West,Low,False,Winter
194395,iPhone,1,1094.67,2019-12-22 09:18:00,"974 2nd St, Dallas, TX 69329",9,Sunday,2019,12,1094.67,Dallas,TX,69329,Phone,197020551.24000102,10141.789999999997,South,Medium,False,Winter
122486,Google Phone,1,108.44,2019-12-22 09:22:00,"564 Oak St, Dallas, TX 88370",9,Sunday,2019,12,108.44,Dallas,TX,88370,Phone,197020659.68000102,9303.489999999998,South,Low,False,Winter
183015,27in FHD Monitor,1,175.1,2019-12-22 09:27:00,"482 Maple St, Miami, FL 12637",9,Sunday,2019,12,175.1,Miami,FL,12637,Computer & Display,197020834.780001,9342.72,South,Low,False,Winter
121433,Wired Headphones,2,411.36,2019-12-22 09:29:00,"124 Oak St, New York, NY 39870",9,Sunday,2019,12,822.72,New York,NY,39870,Audio,197021657.500001,4883.429999999999,Northeast,Low,False,Winter
187056,Bose SoundSport Headphones,1,467.09,2019-12-22 09:30:00,"644 Oak St, Dallas, TX 66029",9,Sunday,2019,12,467.09,Dallas,TX,66029,Audio,197022124.59000102,4817.83,South,Low,False,Winter
194324,Lightning Charging Cable,1,865.04,2019-12-22 09:46:00,"142 2nd St, Dallas, TX 14769",9,Sunday,2019,12,865.04,Dallas,TX,14769,Accessory,197025633.86000103,5082.619999999999,South,Low,False,Winter
106457,34in Ultrawide Monitor,2,1004.65,2019-12-22 09:49:00,"670 Pine St, Los Angeles, CA 93765",9,Sunday,2019,12,2009.3,Los Angeles,CA,93765,Computer & Display,197027643.16000104,6983.48,West,Medium,False,Winter
177252,Macbook Pro Laptop,1,564.78,2019-12-22 09:53:00,"347 Cedar St, San Francisco, CA 95051",9,Sunday,2019,12,564.78,San Francisco,CA,95051,Computer & Display,197028207.94000104,7373.159999999999,West,Low,False,Winter
183577,Apple Airpods,1,1986.03,2019-12-22 10:06:00,"443 1st St, Dallas, TX 18932",10,Sunday,2019,12,1986.03,Dallas,TX,18932,Audio,197035042.29000103,10273.47,South,Medium,False,Winter
194593,Lightning Charging Cable,2,1942.82,2019-12-22 10:12:00,"109 3rd St, San Francisco, CA 63706",10,Sunday,2019,12,3885.64,San Francisco,CA,63706,Accessory,197041946.01000103,14302.849999999999,West,Medium,False,Winter
145254,Google Phone,2,1329.85,2019-12-22 10:21:00,"165 3rd St, Miami, FL 10532",10,Sunday,2019,12,2659.7,Miami,FL,10532,Phone,197044605.71000102,16397.77,South,Medium,False,Winter
158271,Wired Headphones,1,1863.2,2019-12-22 10:38:00,"244 Oak St, New York, NY 66406",10,Sunday,2019,12,1863.2,New York,NY,66406,Audio,197048353.780001,15297.519999999999,Northeast,Medium,False,Winter
